id,text,label
4373,அரபு நாடுகளில் லட்சக் கணக்கில் தமிழர்கள் பணி செய்கின்றனர் அவர்களை அடித்தால் நம் மனம் எப்படி கஷ்ட படும்,1
1232,Tn pora poka pathaaa slave tamizyan dhaaaa.......,0
5994,North Indians mela hate parapura dmk kootani katvhi agenda youtube channel mela action edukanum,0
742,very good eye-opener video for Tamil Nadu. Government should fix limit for other state workers count.,0
7034,"முதல்ல பிரிஞ்சு போங்கப்பா பெரிய சல்லையா இருக்கு,,,,,அப்புறம் எதற்காக அமமுக வில நின்னாரு,,,,,,,அரசியல் இலாபத்துக்கு,,,வாழ்கிறார்,,,தனிச்சு நின்னுபார், ஒன்னும் பன்ன முடியாது,,",0
424,இது ஒன்றிய அரசின் சதி தமிழ்நாடு முதலமைச்சர் கடுமையான சட்டத்தை அமைக்க வேண்டும்,0
6945,"கங்கா குலமாக இருந்தால் தான் வேளாளன், இந்திரகுலமாக  இருந்தால் அவர்கள் வேளாளரின் எதிரி",0
6781,"Agamudayars are high population in Sivagangai, Ramanathapuram, Madurai, Virudhunagar, Thanjavur, Trichy, Pudukottai, Thiruvarur, Nagapattinam.They use Servai and Thevar as title.But Thuluva Vellalar is High Population Vellore, Ranipet, Thirupathur, Thiruvannamalai, Kallakurichi, Villupuram, Cuddalore Districts.They use Mudaliyar as title.Agamudayars are mukkulathor.Thuluva Vellalar are vellalars.Both are Different.Agamudayars are high in South and East Tamil Nadu.Thuluva Vellalars are high in North and West Tamil Nadu.",0
2681,Manusana nanga manusana than pakkurom .Athu illa ippo prachanai enga Tamil makkaley Inga Velai illama Irukkanga ithula neenga vera vanthu irukkura konjam nanja velaiyum mothama pathutta enna pannuvanga vadakku kunjugala.Irukkura tensionla interview puluthi vera antha titlea pathela Vaila vanda vandaiya varuthu da peppulithigala,1
798,Tamil people setting in abroad the like foreign country  tamil people don't like talk tamil this is true that s all,0
3738,"All indian my brother friends so fack news  spread immediately stop  related departments activities immiatly starting .all religions people safty in india in calm pleasure life stile .so good man and prime minister on india , geniune man in Thiru Modiji .jaihind.",1
570," @meetastranger  yes. இதை காணொளி உடன் நிறுத்தி விடாமல், வளரும் நம் சந்ததியினர் கும் தொழிற் கல்வியை கற்ப்பிக்க வேண்டும்.",0
2406, @BalaMurugan-bj7gf  எதுக்கு சம்மந்தம் இல்லாமல் அந்த மார்வாடி தமிழ் நாடு என்பது நாடா என்று ஏன் கேட்க வேண்டும் உங்கள் அறிவுக்கு எட்டிளால் புரிந்து கொள்ளுங்கள் அவன் இடம் முதலில் யார் தவறாக பேசி இருப்பான் என்பது புரியும்,0
682,Bro yara irundhalum respect pannunga romba thara kuraiva pesuringa avungala avanga vetrugraham kedaiyathu INDIA than ....pichakarana irundhlum respect him illana Tamilan nu solikathinga velila,0
7107,வெள்ளாளர்கள் வடக்கிலுள்ள துவாரக்கையில் இருந்து அகத்திய முனிவரால் அழைத்து வரப்பட்டனர்..,0
4725,"Exactly these tamil people have rights to go to srilanka, bangalore, Kerala and live there.. But they won't let any other people in their state.. Irony 🤣",1
6866,துளுவ வெள்ளாளர் தான் நாங்களும் anna enga ஊருல பிள்ளை பட்டம் use panrom,0
830,I thought Tamil Nadu people is good. I have not been in tamil nadu so far..when I heard the news that tamil people killed our Hindu Brother who is from bihar.. This is not good for us we are Hindu that enough for us!!!🙏🚩💖🇮🇳🌎💪,1
1990,தமிழன் ஆட்டம் ஆரம்பம் ஆகிடுச்சு 🐆🐆🐆🐆🐆,0
4267,Tamil nadu thani Nadaka matra vendum,1
5423,தமிழ்நாடு மக்கள் அனைவரும் ஒன்றுகூடி சேர்ந்து செயல்பட்டால் மட்டுமே வடமாநிலத்தவர்கள் வெளியேற்ற முடியும் இல்லையெனில் நம் வாழ்வாதாரம் அழிய வாய்ப்பு இருக்கிறது,1
2994, @manivannan9781  Bro respect people as humans. Then only we can also expect to get respect from others,0
1356,Seeman   avarkal   tamilnadu  mulu vathum  nadai  payanam  metkollavendum  appothuthan  makkal. Manathil. idampitikkamudiam  appadi  seidhal  vetri  uruthi,0
2464,​ @subramanian1408  See They are indians. What about u tamilians aren't they also indians? For the  north indian labourers insecurity ur media is showing it like a big issue but for RRB exam  what did they do ?,1
2425,racism increasing in Chennai even white Tamil guys are facing issues.,1
3039, @inuyasha4524  ninga entha district bro..,0
2707,வடக்கனாவது தெக்கனாவது.. எங்களுக்கென்ன மயிரா போச்சு… நாங்க தல தளபதியோட அடுத்த படத்துக்கு பால் அபிஷேகம் எப்படி க்ரேண்டா பண்ணலாம்னு ப்ளேன் பண்ணிட்டிருக்கோம் 😂,1
